SNo,Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,Denominations,IssueBranchCode,PayTeller
9343,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12089,10000000,847,3394387
9344,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12135,10000000,847,3394387
9345,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12121,10000000,847,3394387
9346,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12125,10000000,847,3394387
9347,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12129,10000000,847,3394387
9348,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12115,10000000,847,3394387
9349,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12093,10000000,847,3394387
9350,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12101,10000000,847,3394387
9351,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12113,10000000,847,3394387
9352,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12111,10000000,847,3394387
9353,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12085,10000000,847,3394387
9354,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12105,10000000,847,3394387
9355,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12109,10000000,847,3394387
9356,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12119,10000000,847,3394387
9357,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12139,10000000,847,3394387
9358,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12123,10000000,847,3394387
9359,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12133,10000000,847,3394387
9360,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12117,10000000,847,3394387
9361,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12099,10000000,847,3394387
9362,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12131,10000000,847,3394387
9363,8.47202E+20,7/5/2022,7/5/2022,7/19/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,OC,12103,10000000,847,3394387
9364,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10301,10000000,1,6405134
9365,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10315,10000000,1,6405134
9366,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10313,10000000,1,6405134
9367,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10275,10000000,1,6405134
9368,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10303,10000000,1,6405134
9369,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10311,10000000,1,6405134
9370,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10305,10000000,1,6405134
9371,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10307,10000000,1,6405134
9372,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10317,10000000,1,6405134
9373,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PCBL LIMITED,OC,10309,10000000,1,6405134
9374,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PRB SECURITIES PVT LTD,TL,14754,1000000,1,6405134
9375,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PRB SECURITIES PVT LTD,TL,14752,1000000,1,6405134
9376,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PRB SECURITIES PVT LTD,TL,14756,1000000,1,6405134
9377,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PRB SECURITIES PVT LTD,TL,14758,1000000,1,6405134
9378,1.20221E+18,7/5/2022,7/5/2022,7/19/2022,PRB SECURITIES PVT LTD,TL,14760,1000000,1,6405134
9379,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,DASAMI LAB PRIVATE LTD,OC,12130,10000000,847,7450648
9380,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,DASAMI LAB PRIVATE LTD,OC,12132,10000000,847,7450648
9381,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,DASAMI LAB PRIVATE LTD,TL,7316,1000000,847,7450648
9382,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,DASAMI LAB PRIVATE LTD,TL,7314,1000000,847,7450648
9383,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,DASAMI LAB PRIVATE LTD,TL,7320,1000000,847,7450648
9384,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,DASAMI LAB PRIVATE LTD,TL,7318,1000000,847,7450648
9385,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,DASAMI LAB PRIVATE LTD,TL,7312,1000000,847,7450648
9386,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11785,10000000,691,5972302
9387,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11855,10000000,691,5972302
9388,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11791,10000000,691,5972302
9389,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11847,10000000,691,5972302
9390,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11869,10000000,691,5972302
9391,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11827,10000000,691,5972302
9392,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11773,10000000,691,5972302
9393,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11819,10000000,691,5972302
9394,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11771,10000000,691,5972302
9395,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11787,10000000,691,5972302
9396,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11873,10000000,691,5972302
9397,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11801,10000000,691,5972302
9398,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11829,10000000,691,5972302
9399,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11857,10000000,691,5972302
9400,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11797,10000000,691,5972302
9401,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11903,10000000,691,5972302
9402,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11861,10000000,691,5972302
9403,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11887,10000000,691,5972302
9404,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11824,10000000,691,5972302
9405,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11843,10000000,691,5972302
9406,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11803,10000000,691,5972302
9407,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11865,10000000,691,5972302
9408,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11877,10000000,691,5972302
9409,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11879,10000000,691,5972302
9410,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11767,10000000,691,5972302
9411,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11769,10000000,691,5972302
9412,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11757,10000000,691,5972302
9413,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11781,10000000,691,5972302
9414,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11851,10000000,691,5972302
9415,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11815,10000000,691,5972302
9416,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11821,10000000,691,5972302
9417,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11845,10000000,691,5972302
9418,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11775,10000000,691,5972302
9419,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11823,10000000,691,5972302
9420,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11789,10000000,691,5972302
9421,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11897,10000000,691,5972302
9422,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11899,10000000,691,5972302
9423,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11867,10000000,691,5972302
9424,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11881,10000000,691,5972302
9425,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11883,10000000,691,5972302
9426,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11895,10000000,691,5972302
9427,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11763,10000000,691,5972302
9428,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11777,10000000,691,5972302
9429,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11795,10000000,691,5972302
9430,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11755,10000000,691,5972302
9431,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11805,10000000,691,5972302
9432,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11809,10000000,691,5972302
9433,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11885,10000000,691,5972302
9434,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11837,10000000,691,5972302
9435,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11799,10000000,691,5972302
9436,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11849,10000000,691,5972302
9437,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11817,10000000,691,5972302
9438,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11871,10000000,691,5972302
9439,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11783,10000000,691,5972302
9440,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11893,10000000,691,5972302
9441,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11839,10000000,691,5972302
9442,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11859,10000000,691,5972302
9443,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11891,10000000,691,5972302
9444,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11813,10000000,691,5972302
9445,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11765,10000000,691,5972302
9446,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11779,10000000,691,5972302
9447,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11853,10000000,691,5972302
9448,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11863,10000000,691,5972302
9449,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11761,10000000,691,5972302
9450,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11793,10000000,691,5972302
9451,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11811,10000000,691,5972302
9452,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11831,10000000,691,5972302
9453,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11807,10000000,691,5972302
9454,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11875,10000000,691,5972302
9455,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11901,10000000,691,5972302
9456,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11889,10000000,691,5972302
9457,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11841,10000000,691,5972302
9458,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11833,10000000,691,5972302
9459,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11835,10000000,691,5972302
9460,6.91202E+20,7/6/2022,7/6/2022,7/20/2022,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11759,10000000,691,5972302
9461,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HAZELO LAB PRIVATE LTD,OC,12098,10000000,847,3394387
9462,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HAZELO LAB PRIVATE LTD,OC,12100,10000000,847,3394387
9463,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HAZELO LAB PRIVATE LTD,TL,7304,1000000,847,3394387
9464,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HAZELO LAB PRIVATE LTD,TL,7308,1000000,847,3394387
9465,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HAZELO LAB PRIVATE LTD,TL,7306,1000000,847,3394387
9466,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HAZELO LAB PRIVATE LTD,TL,7302,1000000,847,3394387
9467,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HAZELO LAB PRIVATE LTD,TL,7310,1000000,847,3394387
9468,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HINDYS LAB PRIVATE LTD,OC,12128,10000000,847,7450648
9469,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HINDYS LAB PRIVATE LTD,OC,12126,10000000,847,7450648
9470,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HINDYS LAB PRIVATE LTD,TL,7305,1000000,847,7450648
9471,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HINDYS LAB PRIVATE LTD,TL,7309,1000000,847,7450648
9472,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HINDYS LAB PRIVATE LTD,TL,7311,1000000,847,7450648
9473,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HINDYS LAB PRIVATE LTD,TL,7307,1000000,847,7450648
9474,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,HINDYS LAB PRIVATE LTD,TL,7303,1000000,847,7450648
9475,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,TRIDENTCHEMPHARLIMITED,OC,12142,10000000,847,7450648
9476,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,TRIDENTCHEMPHARLIMITED,OC,12138,10000000,847,7450648
9477,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,TRIDENTCHEMPHARLIMITED,OC,12140,10000000,847,7450648
9478,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,TRIDENTCHEMPHARLIMITED,OC,12134,10000000,847,7450648
9479,8.47202E+20,7/6/2022,7/6/2022,7/20/2022,TRIDENTCHEMPHARLIMITED,OC,12136,10000000,847,7450648
9480,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,OC,11304,10000000,300,7905165
9481,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,OC,11306,10000000,300,7905165
9482,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,TL,13261,1000000,300,7905165
9483,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,TL,13257,1000000,300,7905165
9484,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,TL,13265,1000000,300,7905165
9485,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,TL,13259,1000000,300,7905165
9486,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,CAMELIA GRIHA NIRMAN PRIVATE LIMITED,TL,13263,1000000,300,7905165
9487,8.47202E+20,7/7/2022,7/7/2022,7/21/2022,DANIKA TRADERS PRIVATE LTD,OC,12149,10000000,847,7450648
9488,8.47202E+20,7/7/2022,7/7/2022,7/21/2022,DANIKA TRADERS PRIVATE LTD,OC,12147,10000000,847,7450648
9489,8.47202E+20,7/7/2022,7/7/2022,7/21/2022,DANIKA TRADERS PRIVATE LTD,TL,7313,1000000,847,7450648
9490,8.47202E+20,7/7/2022,7/7/2022,7/21/2022,DANIKA TRADERS PRIVATE LTD,TL,7321,1000000,847,7450648
9491,8.47202E+20,7/7/2022,7/7/2022,7/21/2022,DANIKA TRADERS PRIVATE LTD,TL,7315,1000000,847,7450648
9492,8.47202E+20,7/7/2022,7/7/2022,7/21/2022,DANIKA TRADERS PRIVATE LTD,TL,7317,1000000,847,7450648
9493,8.47202E+20,7/7/2022,7/7/2022,7/21/2022,DANIKA TRADERS PRIVATE LTD,TL,7319,1000000,847,7450648
9494,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,DIVIT SECURITY,TL,14804,1000000,1,6405134
9495,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,DIVIT SECURITY,TL,14808,1000000,1,6405134
9496,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,DIVIT SECURITY,TL,14802,1000000,1,6405134
9497,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,DIVIT SECURITY,TL,14810,1000000,1,6405134
9498,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,DIVIT SECURITY,TL,14806,1000000,1,6405134
9499,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,IFB AGRO INDUSTRIES LIMITED,OC,10355,10000000,1,6405134
9500,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,IFB AGRO INDUSTRIES LIMITED,OC,10359,10000000,1,6405134
9501,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,IFB AGRO INDUSTRIES LIMITED,OC,10357,10000000,1,6405134
9502,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11282,10000000,300,7905165
9503,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11270,10000000,300,7905165
9504,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11278,10000000,300,7905165
9505,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11280,10000000,300,7905165
9506,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11272,10000000,300,7905165
9507,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11288,10000000,300,7905165
9508,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11276,10000000,300,7905165
9509,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11286,10000000,300,7905165
9510,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11274,10000000,300,7905165
9511,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,INORBIT MALLS INDIA PRIVATE LIMITED,OC,11284,10000000,300,7905165
9512,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,MR. DEEPAK KHEMKA,OL,3050,100000,691,5972302
9513,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,MR. DEEPAK KHEMKA,OL,3046,100000,691,5972302
9514,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,MR. DEEPAK KHEMKA,OL,3048,100000,691,5972302
9515,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,MR. DEEPAK KHEMKA,OL,3037,100000,691,5972302
9516,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,MR. DEEPAK KHEMKA,OL,3043,100000,691,5972302
9517,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,NUVOCO VISTAS CORP LTD,OC,11298,10000000,300,7905165
9518,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,NUVOCO VISTAS CORP LTD,OC,11302,10000000,300,7905165
9519,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,NUVOCO VISTAS CORP LTD,OC,11290,10000000,300,7905165
9520,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,NUVOCO VISTAS CORP LTD,OC,11292,10000000,300,7905165
9521,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,NUVOCO VISTAS CORP LTD,OC,11300,10000000,300,7905165
9522,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,NUVOCO VISTAS CORP LTD,OC,11296,10000000,300,7905165
9523,3.00202E+20,7/7/2022,7/7/2022,7/21/2022,NUVOCO VISTAS CORP LTD,OC,11294,10000000,300,7905165
9524,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,RASHMI METALIKS LTD,OC,10349,10000000,1,6405134
9525,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,RASHMI METALIKS LTD,OC,10345,10000000,1,6405134
9526,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,RASHMI METALIKS LTD,OC,10347,10000000,1,6405134
9527,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,RASHMI METALIKS LTD,OC,10353,10000000,1,6405134
9528,1.20221E+18,7/7/2022,7/7/2022,7/21/2022,RASHMI METALIKS LTD,OC,10351,10000000,1,6405134
9529,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,RISHABH KHEMKA / ISHWAR CHAND KHEMK,OL,3045,100000,691,5972302
9530,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,RISHABH KHEMKA / ISHWAR CHAND KHEMK,OL,3047,100000,691,5972302
9531,6.91202E+20,7/7/2022,7/7/2022,7/21/2022,RISHABH KHEMKA / ISHWAR CHAND KHEMK,OL,3049,100000,691,5972302
